id,sentence,subject,object,label
612,"원칙적으로 대통령제 정부 형태에서 국회가 내각에 대하여 해임 건의를 할 수 없으나 대한민국의 정부 형태가 절충형을 취해 의원 내각제적 요소를 가미하고 있기에 이러한 권한을 국회에 부여하여 정치적으로 행정부, 즉 대통령을 견제하기 위함이다.","{'text': '대한민국', 'start_idx': '46', 'end_idx': '49', 'entity_type': 'ORG'}","{'text': '국회', 'start_idx': '96', 'end_idx': '97', 'entity_type': 'ORG'}",org:members_of
880,지배계급에 속하는 유권자는 극히 소수이지만 피지배계급의 유권자는 압도적 다수를 이룬다.,"{'text': '피지배계급', 'start_idx': '24', 'end_idx': '28', 'entity_type': 'ORG'}","{'text': '유권자', 'start_idx': '10', 'end_idx': '12', 'entity_type': 'ORG'}",org:members_of
464,"이러한 뜻에서 정의와 재판도 동의어인 경우가 많은 것이다(영어：Justice, 독일어：Gere­chtigkeit­, Gericht).그러나 현실에서 정의와 법이 언제나 일치하는 것은 아니다","{'text': '재판', 'start_idx': '12', 'end_idx': '13', 'entity_type': 'ORG'}","{'text': '정의', 'start_idx': '8', 'end_idx': '9', 'entity_type': 'ORG'}",org:naming
997,"2005년 인구주택총조사에 따르면, 교육을 받는 정규학교 재학자는 1089만 명(24.7%), 졸업자는 2987만(67.8%), 중퇴자는 96만 명(2.2%)이고, 졸업자는 초등학교 및 중학교 졸업자는 750만 명(24.5%), 고등학교 졸업자는 1263만 명 (41.2%), 대학 졸업 이상은 1050만 명(34.3%)을 나타내는데, 이는 교육 수준이 상당히 높은 것으로 볼 수 있다. 하지만 이러한 높은 교육수준은 대한민국의 교육정책에 의해서 기인된 현상으로 보는 경우가 많으며, 현재에는 오히려 학력인플레이션으로 인해 청년실업의 증가가 사회의 심각한 문제로 대두되고 있다.","{'text': '현재', 'start_idx': '271', 'end_idx': '272', 'entity_type': 'DATE'}","{'text': '청년실업의 증가', 'start_idx': '293', 'end_idx': '300', 'entity_type': 'EVENT'}",date:event
962,대한민국의 위성인 나로호 발사도 러시아의 협조 하에 발사했다.,"{'text': '러시아', 'start_idx': '18', 'end_idx': '20', 'entity_type': 'ORG'}","{'text': '대한민국', 'start_idx': '0', 'end_idx': '3', 'entity_type': 'ORG'}",no_relation
445,"법에 특별한 규정이 없는 한 통상적으로는 신법이 구법에, 특별법이 일반법에, 예외법이 원칙법에 각각 우선하는 것이 실정법의 효력경합의 경우에서의 원리이다.","{'text': '예외법', 'start_idx': '43', 'end_idx': '45', 'entity_type': 'LAW'}","{'text': '원칙법', 'start_idx': '48', 'end_idx': '50', 'entity_type': 'LAW'}",no_relation
750,어떠한 국가가 대통령제와 의원내각제를 혼합한 체제라면 정부의 개념에 내각도 포함된다.,"{'text': '정부', 'start_idx': '30', 'end_idx': '31', 'entity_type': 'ORG'}","{'text': '내각', 'start_idx': '38', 'end_idx': '39', 'entity_type': 'ORG'}",org:members_of
728,근대적 주권의 개념이 형성되고 있던 시기에 주권론을 펼친 장 보댕과 나치 치하에서 정치철학을 연구한 바 있던 카를 슈미트의 정의는 그 가운데서도 특히 살펴볼 만한 정의라고 할 수 있다.,"{'text': '장 보댕', 'start_idx': '32', 'end_idx': '35', 'entity_type': 'PER'}","{'text': '주권론', 'start_idx': '24', 'end_idx': '26', 'entity_type': 'THEORY'}",per:theory
79,"5.16부터 1979년까지 한국은 여러 차례 외환위기와 부도위기를 겪었고, 마이너스 성장만해도 1963년과 1964년의 2분기, 1961년, 1962년, 1965년, 1966년, 1979년의 각각 3분기, 1970년과 1978년 1분기, 1967년과 1968년의 4분기 등 1961~1979 박정희 집권 74분기 중 14분기(19%)에 이르렀으며, 1960년대 개발 독재의 일환으로 정부는 경공업 중심의 수출 주도형 발전과 베트남 전쟁, 한독근로자채용협정등을 통한 외화 획득으로 경제 발전을 꾀했다.","{'text': '정부', 'start_idx': '214', 'end_idx': '215', 'entity_type': 'ORG'}","{'text': '한독근로자채용협정', 'start_idx': '245', 'end_idx': '253', 'entity_type': 'EVENT'}",no_relation
470,이러한 반사회적 행위를 막고 사회 질서 유지의 방법을 강구하여 사회로 하여금 마땅히 있어야 할 모습을 지니게 하는 규범에는 종교·도덕·법 등 여러 가지가 있다.,"{'text': '규범', 'start_idx': '64', 'end_idx': '65', 'entity_type': 'LAW'}","{'text': '종교', 'start_idx': '69', 'end_idx': '70', 'entity_type': 'LAW'}",law:subordinate
818,"선거 결과 양당제의 국가에서는 의회에서 다수의 의석을 차지한 정당이 집권하고, 다수정당제의 경우에는 정당 사이의 절충으로 성립된 연립내각이 정권을 담당한다.","{'text': '양당제의 국가', 'start_idx': '6', 'end_idx': '12', 'entity_type': 'ORG'}","{'text': '정당', 'start_idx': '34', 'end_idx': '35', 'entity_type': 'ORG'}",no_relation
657,"그 위에 당은 당원에 대해서 정치교육을 실시하며 정치지도자를 양성하지 않으면 안 되며, 또 당의 활동자금을 소수의 자본가의 기부에 의하지 않고 당비로 충당하므로 이 모든 의미에서 당원수가 많을 필요가 있다.","{'text': '당', 'start_idx': '5', 'end_idx': '5', 'entity_type': 'ORG'}","{'text': '당원', 'start_idx': '8', 'end_idx': '9', 'entity_type': 'ORG'}",org:members_of
826,"일반적으로 법률은 규칙이나 명령보다는 상위에 있으므로, 법률은 규칙이나 명령의 기준이 된다.","{'text': '법률', 'start_idx': '6', 'end_idx': '7', 'entity_type': 'LAW'}","{'text': '명령', 'start_idx': '15', 'end_idx': '16', 'entity_type': 'LAW'}",law:subordinate
277,또한 1992년에는 지방 자치 제도를 실시하게 되었다.,"{'text': '1992년', 'start_idx': '3', 'end_idx': '7', 'entity_type': 'DATE'}","{'text': '지방 자치 제도', 'start_idx': '11', 'end_idx': '18', 'entity_type': 'EVENT'}",date:event
706,원내정당은 국회의원을 보유하고 있으므로 반드시 여당이 있어서 정권을 잡고 있는 정당이 있다.,"{'text': '원내정당', 'start_idx': '0', 'end_idx': '3', 'entity_type': 'ORG'}","{'text': '국회의원', 'start_idx': '6', 'end_idx': '9', 'entity_type': 'ORG'}",org:members_of
960,"과거에는 통상에 관한 업무를 전문적으로 관장하기 위해 외교통상부 산하 통상교섭본부를 설치해 운영하였으나, 정부조직 개편에 따라 산업통상자원부로 이관되었다.","{'text': '통상교섭본부', 'start_idx': '39', 'end_idx': '44', 'entity_type': 'ORG'}","{'text': '산업통상자원부', 'start_idx': '71', 'end_idx': '77', 'entity_type': 'ORG'}",org:members_of
501,1937년 이후 일본의 침략이 본격화되자 제2차 국공합작으로 일본과 싸워 승리한다.,"{'text': '1937년', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'PER'}","{'text': '일본', 'start_idx': '34', 'end_idx': '35', 'entity_type': 'ORG'}",no_relation
211,그 뒤 윤보선은 형식적인 민정을 실시하였으나 군사정변 세력에게 구정치인 정화법(1962)으로 정치활동을 정지당하자 여기에 불만을 품고 사퇴(1962.3.22)함으로써 1962년 3월부터 1963년 12월까지 5·16 군사정변 세력이 설립한 국가재건최고회의가 사법권·행정권·입법권을 모두 장악하고 군정을 실시했다.,"{'text': '군사정변', 'start_idx': '25', 'end_idx': '28', 'entity_type': 'ORG'}","{'text': '구정치인 정화법', 'start_idx': '35', 'end_idx': '42', 'entity_type': 'EVENT'}",org:event
75,오랫동안 부족 단위로 유목 생활을 하던몽골족이 통일된 국가를 형성하면서 몽골 제국을 세웠다.,"{'text': '몽골족', 'start_idx': '21', 'end_idx': '23', 'entity_type': 'ORG'}","{'text': '몽골 제국을 세웠다', 'start_idx': '40', 'end_idx': '49', 'entity_type': 'EVENT'}",org:event
812,"당 성립의 역사적 배경으로 볼 것 같으면 간부정당의 경우에는 먼저 형성된 것이 원내정당으로, 그 구성원의 재선을 확보하고, 다시 새로운 다수의 의원들을 선출하여 원내정당의 세력을 확대시킬 목적으로 당원조직이 만들어졌으므로 당원조직은 원래 원내정당 때문에 있으며, 봉사하는 수단이며, 당원조직이 원내정당을 구속한다는 것은 본말이 전도된 일이라는 견해가 나오게 된다.","{'text': '당', 'start_idx': '0', 'end_idx': '0', 'entity_type': 'ORG'}","{'text': '당원조직', 'start_idx': '110', 'end_idx': '113', 'entity_type': 'ORG'}",org:members_of
349,"따라서 권력분립이 정해지고, 국민의 권리·자유를 침해하는 행정이 법률에 기하여 행하여지고, 이 행정의 법률 적합성을 재판에 의해 보장하는 제도가 설치되어 있으면 ‘법치국’이 실현되고 있다고 생각되었다.","{'text': '법률 적합성', 'start_idx': '57', 'end_idx': '62', 'entity_type': 'LAW'}","{'text': '법치국', 'start_idx': '91', 'end_idx': '93', 'entity_type': 'ORG'}",no_relation
950,"한자는 훈민정음 창제 이후에도 양반층 및 관공서에서 계속 써왔으며, 1894년 갑오개혁 이후에야 비로소 공문서에 한글을 쓰기 시작했다.","{'text': '1894년', 'start_idx': '38', 'end_idx': '42', 'entity_type': 'DATE'}","{'text': '갑오개혁', 'start_idx': '44', 'end_idx': '47', 'entity_type': 'EVENT'}",date:event
226,이들은 1980년 쿠데타를 일으키면서 최규하 정부는 1980년 8월 최규하 대통령의 사임으로 붕괴되고 말았다.,"{'text': '1980년 8월', 'start_idx': '29', 'end_idx': '36', 'entity_type': 'DATE'}","{'text': '붕괴', 'start_idx': '52', 'end_idx': '53', 'entity_type': 'EVENT'}",date:event
136,"대한민국은 과거엔 구한국(舊韓國), 신한국(新韓國)이라고 부르기도 하였다.","{'text': '대한민국', 'start_idx': '0', 'end_idx': '3', 'entity_type': 'ORG'}","{'text': '신한국', 'start_idx': '20', 'end_idx': '22', 'entity_type': 'ORG'}",org:naming
563,"헌법 제4장은 제목을 '정부'라고 하며, 아래에 제1절 대통령과 제2절 행정부를 두고 있다.","{'text': '헌법 제4장', 'start_idx': '0', 'end_idx': '5', 'entity_type': 'LAW'}","{'text': '정부', 'start_idx': '13', 'end_idx': '14', 'entity_type': 'ORG'}",no_relation
1090,"헌법 제105조에 따라 대법원장 및 대법관의 임기는 6년으로 규정되어 있고, 대법원장은 중임이 불가능하다.","{'text': '대법원장', 'start_idx': '13', 'end_idx': '16', 'entity_type': 'PER'}","{'text': '중임', 'start_idx': '49', 'end_idx': '50', 'entity_type': 'EVENT'}",no_relation
150,이러한 당나라의 야심에 신라의 문무대왕은 고구려와 백제의 유민과 연합하여 당나라와 정면으로 대결하였다.,"{'text': '문무대왕', 'start_idx': '17', 'end_idx': '20', 'entity_type': 'PER'}","{'text': '고구려와 백제의 유민과 연합', 'start_idx': '23', 'end_idx': '37', 'entity_type': 'EVENT'}",per:event
615,만약 일당제 독재국가라면 정부의 개념에 당도 포함될 것이다.,"{'text': '정부', 'start_idx': '14', 'end_idx': '15', 'entity_type': 'ORG'}","{'text': '당', 'start_idx': '22', 'end_idx': '22', 'entity_type': 'ORG'}",org:members_of
645,뿐만 아니라 의회에서 의안이 채결될 때에는 같은 당 소속의 의원이 찬반 양진영으로 갈라지는 것이 보통이다.,"{'text': '의회', 'start_idx': '7', 'end_idx': '8', 'entity_type': 'ORG'}","{'text': '의원', 'start_idx': '33', 'end_idx': '34', 'entity_type': 'ORG'}",org:members_of
969,"고대의 한국 문화는 시베리아, 중앙아시아의 북방계와 동남아시아의 남방계가 혼합된 바탕에 중국 등 이웃 나라에서 들어온 외래 문화와 한국 고유의 독자적 문화와 융합하여 발전했다.","{'text': '이웃 나라', 'start_idx': '54', 'end_idx': '58', 'entity_type': 'ORG'}","{'text': '중국', 'start_idx': '49', 'end_idx': '50', 'entity_type': 'ORG'}",org:members_of
319,대한민국은 20세기 후반 이후 급격한 경제 성장을 이루었다.,"{'text': '20세기 후반 이후', 'start_idx': '6', 'end_idx': '15', 'entity_type': 'DATE'}","{'text': '급격한 경제 성장', 'start_idx': '17', 'end_idx': '25', 'entity_type': 'EVENT'}",date:event
631,정당을 대상으로 하는 독일의 법적 규제를 예로 들어 보면 다음과 같다.,"{'text': '정당', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'ORG'}","{'text': '독일', 'start_idx': '12', 'end_idx': '13', 'entity_type': 'ORG'}",no_relation
380,중국 공산당이 장악한 중국대륙에서는 1949년 마오쩌둥이 중화인민공화국을 선포했다.,"{'text': '마오쩌둥', 'start_idx': '26', 'end_idx': '29', 'entity_type': 'ORG'}","{'text': '중화인민공화국을 선포', 'start_idx': '32', 'end_idx': '42', 'entity_type': 'EVENT'}",org:event
1032,"헌법 제104조에 따라 대법원장은 국회의 동의를 얻어 대통령이 임명하고, 대법관은 대법원장의 제청에 따라 국회 동의를 거쳐 대통령이 임명한다.","{'text': '대법관', 'start_idx': '41', 'end_idx': '43', 'entity_type': 'PER'}","{'text': '임명', 'start_idx': '74', 'end_idx': '75', 'entity_type': 'LAW'}",no_relation
769,근세 이전은 말할 것도 없고 16세기에 이르는 사이에 정당이 발달하지 못했던 이유는 정치에 참여하는 인구가 한정되어 있었기 때문이다.,"{'text': '16세기', 'start_idx': '16', 'end_idx': '19', 'entity_type': 'DATE'}","{'text': '정당', 'start_idx': '30', 'end_idx': '31', 'entity_type': 'ORG'}",no_relation
943,1980년대 전두환 정부 때에는 3저호황과 중화학공업 과잉 투자 조정으로 하여금 세계적인 수준의 공업국가로 올라섰다.,"{'text': '1980년대', 'start_idx': '0', 'end_idx': '5', 'entity_type': 'DATE'}","{'text': '과잉 투자 조정', 'start_idx': '30', 'end_idx': '37', 'entity_type': 'EVENT'}",date:event
431,"권리를 의사의 힘 또는 의사의 지배로 이해하는 사비니(Savigny), 빈트샤이트의 의사설과 권리를 특정한 이익의 향유로 이해하는 예링(Jhering)의 이익설이 전통적으로 대립하였다.","{'text': '빈트샤이트', 'start_idx': '40', 'end_idx': '44', 'entity_type': 'PER'}","{'text': '의사설', 'start_idx': '47', 'end_idx': '49', 'entity_type': 'THEORY'}",per:theory
414,"1799년 나폴레옹 보나파르트가 쿠데타를 일으켜 1804년 황제로 즉위하였으나, 워털루 전투에서의 패배로 프랑스 제1제국은 붕괴한다.","{'text': '나폴레옹 보나파르트', 'start_idx': '6', 'end_idx': '15', 'entity_type': 'PER'}","{'text': '쿠데타', 'start_idx': '18', 'end_idx': '20', 'entity_type': 'EVENT'}",per:event
926,정당(政黨) 또는 당(黨)은 공공 이익의 실현을 목표로 하여 정치적 견해를 같이 하는 사람들이 자발적으로 조직한 집단을 일컫는다.,"{'text': '정당', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'ORG'}","{'text': '당', 'start_idx': '10', 'end_idx': '10', 'entity_type': 'ORG'}",org:naming
1125,"대한민국의 갈등 지수는 2009년 삼성경제연구소가 조사한 결과 OECD 회원국 중 4위에 해당하였으며, 이 같이 높은 사회 갈등에 따른 비용으로 국내총생산(GDP)의 27%인 약 300조원을 지출하고 있는 것으로 나타났다.","{'text': '2009년', 'start_idx': '13', 'end_idx': '17', 'entity_type': 'DATE'}","{'text': '사회 갈등', 'start_idx': '66', 'end_idx': '70', 'entity_type': 'EVENT'}",date:event
